Name, Price, Location, Image, Link
Palinca renglote sau pruna bistriteana,30 LEI, Beclean| Bistrita-Nasaud,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/palinca-renglote-sau-peuna-bistriteana-11087690.html
Tuica din prune,25 LEI, Deva| Hunedoara,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/tuica-din-prune-9171486.html
Palinca de Maramures,25 LEI, Baia Mare| Maramures,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/palinca-de-maramures-10994308.html
Vin de Cicarlau,8 LEI, Baia Mare| Maramures,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/vin-de-cicarlau-10991169.html
Țuică naturală din fructe,18 LEI, Pantelimon| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/tuica-naturala-din-fructe-6706687.html
Sticlute mostra|de colectie|continut original|sigilate |noi,9 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/sticlute-mostra-de-colectiecontinut-originalsigilate-noi-5511093.html
Sâmburi de bostan fără coaja,20 LEI, Targu Mures| Mures,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/samburi-de-bostan-fara-coaja-9840320.html
Varza,1 LEU, Doanca| Olt,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/varza-11550764.html
Dovleci pentru placinta,1 LEU, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/dovleci-pentru-placinta-6333888.html
Țuică de tescovina,10 LEI, Buzau| Buzau,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/tuica-de-tescovina-9993244.html
Varza murata,4 LEI, Magurele| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/varza-murata-4570673.html
Castraveti murati,8 LEI, Magurele| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/castraveti-murati-4570730.html
Tuica din caise 100% naturala de 43 grade,20 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/tuica-din-caise-100-naturala-de-43-grade-8454084.html
Ceapa Verde,11 LEI, Slatina| Olt,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/ceapa-verde-11550731.html
Tuica si vin bio,20 LEI, Lumina| Constanta,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/tuica-si-vin-bio-9706457.html
Marțipan Rosu|Verde,13 LEI, Oradea| Bihor,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/martiparisuverde-987457.html
Cartofi,1 LEU, Gura Vaii| Brasov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/cartofi-11221047.html
Oua de casa,1 LEU, Deva| Hunedoara,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/oua-de-casa-11477516.html
Țuică de prune,25 LEI, Timisoara| Timis,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/tuica-de-prune-9054917.html
Vin alb si rosu,2.80 LEI, Panciu| Vrancea,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/vin-alb-si-rosu-4675751.html
Tuica,14 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/tuica-11141472.html
Miere bio floarea soarelui,20 LEI, Deagu De Jos| Arges,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/miere-bio-floarea-soarelui-10660426.html
Vin de tara bio,5 LEI, Motru| Gorj,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/vin-de-tara-bio-11254739.html
Visinata,40 LEI, Comarnic| Prahova,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/visinata-9384312.html
Miei vi sau sacrificati(carcasa),25 LEI, Cluj-Napoca| Cluj,https://media1.lajumate.ro/media/i/cart/0/115/11529630_miei-vi-sau-sacrificaticarcasa_1.jpg,https://lajumate.ro/miei-vi-sau-sacrificaticarcasa-11529630.html
Carne.pulpe de pui.Polonia,5.500 LEI, Brasov| Brasov,https://media2.lajumate.ro/media/i/cart/default/no_image_9.jpg,https://lajumate.ro/carnepulpe-de-puipolonia-11568964.html
Briose americane,15 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/media/i/cart/2/115/11521732_briose-americane_1.jpg,https://lajumate.ro/briose-americane-11521732.html
Cofetaria Cristal,50 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/media/i/cart/4/115/11539744_cofetaria-cristal_1.jpg,https://lajumate.ro/cofetaria-cristal-11539744.html
Palinca de pere,50 LEI, Comarnic| Prahova,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/palinca-de-pere-9384299.html
Cornata,25 LEI, Otopeni| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/cornata-7270702.html
Vin roșu și roze',5 LEI, Chetris| Bacau,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/vin-rosu-si-roze-11179126.html
Cartofi mov| blue congo| soi superior de cartofi.,6 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/vand-cartofi-mov-blue-congo-soi-superior-de-cartofi-167252.html
Ceapa rosie,3 LEI, Chichis| Covasna,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/ceapa-rosie-11550661.html
Oua de prepeliță,8 LEI, Sibiu| Sibiu,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/oua-de-prepelita-11306933.html
Mostre,3 LEI, Rovinari| Gorj,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/mostre-10619896.html
Ceara naturala de albine,30 LEI, Perisoru| Calarasi,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/ceara-naturala-de-albine-10314507.html
Producator traditional - tuica naturala si vin,20 LEI, Botosani| Botosani,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/producator-traditional-tuica-naturala-si-vin-9380825.html
Vin natural,6 LEI, Urecheni| Neamt,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/vin-natural-9195992.html
Țuică de prune,35 LEI, Baita| Mures,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/tuica-de-prune-10949566.html
Țuică de prune amestec,25 LEI, Reghin| Mures,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/tuica-de-prune-amestec-10947339.html
Coniac din vin,27 LEI, Baita| Mures,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/coniac-din-vin-11008999.html
Tuica prune,30 LEI, Falticeni| Suceava,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/tuica-prune-11550021.html
Caserole oua de prepelite,0.80 LEI, Pitesti| Arges,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/caserole-oua-de-prepelite-11448585.html
Oua de prepelita (Ferma autorizata),0.30 LEI, Pitesti| Arges,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/oua-de-prepelita-ferma-autorizata-11317458.html
Țuică de prune grase,20 LEI, Buzau| Buzau,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/tuica-de-prune-grase-11053017.html
Cartofi,1 LEU, Lemnia| Covasna,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/cartofi-11549767.html
Țuica de pruna,30 LEI, Timisoara| Timis,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/tuica-de-pruna-10643811.html
Palinca| Tuica de Caise Dublu distilata 100%Naturala,40 LEI, Arad| Arad,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/palinca-tuica-de-caise-dublu-distilata-100naturala-3762178.html
Ceapa si cartofi,23 LEI, Leordeni| Arges,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/ceapa-si-cartofi-11549651.html
Oua de curte,50 LEI, Constanta| Constanta,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/oua-de-curte-7318616.html
Ouă proaspete de la țară,8 LEI, Oradea| Bihor,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/oua-proaspete-de-la-tara-11454038.html
Țuica de pruna,35 LEI, Gherla| Cluj,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/tuica-de-pruna-11183354.html
Țuică prune 40°,10 LEI, Ciorani| Vrancea,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/tuica-prune-50-6009153.html
Vin de coacăze,25 LEI, Beius| Bihor,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/vin-de-coacaze-11070827.html
Pălincă de coacăze negre,50 LEI, Beius| Bihor,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/palinca-de-coacaze-negre-11077559.html
Vin Merlot (rosu) natural,7 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/vin-merlot-rosu-natural-9222257.html
Cofetaria Cristal,50 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/media/i/cart/4/115/11539744_cofetaria-cristal_1.jpg,https://lajumate.ro/cofetaria-cristal-11539744.html
Miei vi sau sacrificati(carcasa),25 LEI, Cluj-Napoca| Cluj,https://media1.lajumate.ro/media/i/cart/0/115/11529630_miei-vi-sau-sacrificaticarcasa_1.jpg,https://lajumate.ro/miei-vi-sau-sacrificaticarcasa-11529630.html
Pastrav curcubeu,21 LEI, Oradea| Bihor,https://media2.lajumate.ro/media/i/cart/default/no_image_9.jpg,https://lajumate.ro/pastrav-curcubeu-11506958.html
Briose americane,15 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/media/i/cart/2/115/11521732_briose-americane_1.jpg,https://lajumate.ro/briose-americane-11521732.html
Supa instant de ciuperci Venessa 1kg,33 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/supa-instant-de-ciuperci-venessa-1kg-8512760.html
Vin rosu si alb natural ( Merlot & Feteasca Regala),7 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/vin-rosu-si-alb-natural-merlot-feteasca-regala-9222286.html
Supa instant de legume Venessa 1kg,25 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/supa-instant-de-legume-venessa-1kg-8512743.html
Zahar brun Lavazza - stick 5g - 100buc/set,7 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/zahar-brun-lavazza-stick-5g-100bucset-8512680.html
Vin Feteasca Regala ( alb) natural,7 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/vin-feteasca-regala-alb-natural-9222271.html
Cappuccino Vanilla Venessa VCV - 1 kg,24 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/cappuccino-vanilla-venessa-vcv-1-kg-8512581.html
Ceai fructe de padure Venessa VWT 2.5 - 1 kg,14 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/ceai-fructe-de-padure-venessa-vwt-25-1-kg-8512540.html
Ceai instant lamaie Venessa VLT 2.5 - 1 kg,13 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/ceai-instant-lamaie-venessa-vlt-25-1-kg-8512469.html
Cafea boabe Lavazza Qualita Oro 1 kg,60 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/cafea-boabe-lavazza-qualita-oro-1-kg-8512421.html
Cafea boabe Eduscho Espresso Profesionala 1 kg,32 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/cafea-boabe-eduscho-espresso-profesionala-1-kg-8512261.html
Cafea boabe personalizabila 1 kg,21 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/cafea-boabe-personalizabila-1-kg-8512181.html
Cafea Lavazza Club macinata 250gr cutie metalica,20 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/cafea-lavazza-club-macinata-250gr-cutie-metalica-8464933.html
Țuică de prune,15 LEI, Pitesti| Arges,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/tuica-de-prune-10702439.html
Pălincă de prune,35 LEI, Pitesti| Arges,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/palinca-de-prune-9244522.html
Miere angro tei| polifloră,13 LEI, Bacau| Bacau,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/miere-angro-tei-poliflora-10792479.html
Cartofi consum,1.80 LEI, Falticeni| Suceava,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/cartofi-consum-11372293.html
Cartofi consum si samanta,130 LEI, Radaseni| Suceava,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/cartofi-consum-si-samanta-11348093.html
Cafea boabe Covim Prestige| 1kg,34 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/cafea-boabe-covim-prestige-1kg-10764421.html
Cafea boabe Covim Miscela Bar| 1kg,42 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/cafea-boabe-covim-miscela-bar-1kg-10764418.html
Vin natural,4 LEI, Iasi| Iasi,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/vin-natural-9770217.html
Țuica de prune 45g,15 LEI, Comarna| Iasi,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/tuica-de-prune-45g-1935404.html
Cafea boabe Covim Premium| 1 kg,22 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/cafea-boabe-covim-premium-1-kg-10764413.html
Cafea boabe Covim Granbar| 1kg,27 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/cafea-boabe-covim-granbar-1kg-10764410.html
Cafea boabe Covim Orocrema| 1kg,25 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/cafea-boabe-covim-orocrema-1kg-10764174.html
Cafea boabe Bazzara Piacerepuro| 1kg,146 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/cafea-boabe-bazzara-piacerepuro-1kg-10764168.html
Palinca din petale trandafiri,70 LEI, Brad| Hunedoara,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/palinca-din-petale-trandafiri-10738488.html
Cafea boabe Bazzara Dolce Vivace| 1kg,123 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/cafea-boabe-bazzara-dolce-vivace-1kg-10764164.html
Cafea boabe Bazzara Aromamore| 1kg,132 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/cafea-boabe-bazzara-aromamore-1kg-10764160.html
Carne.pulpe de pui.Polonia,5.500 LEI, Brasov| Brasov,https://media2.lajumate.ro/media/i/cart/default/no_image_9.jpg,https://lajumate.ro/carnepulpe-de-puipolonia-11568964.html
Pastrav curcubeu,21 LEI, Oradea| Bihor,https://media2.lajumate.ro/media/i/cart/default/no_image_9.jpg,https://lajumate.ro/pastrav-curcubeu-11506958.html
Cofetaria Cristal,50 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/media/i/cart/4/115/11539744_cofetaria-cristal_1.jpg,https://lajumate.ro/cofetaria-cristal-11539744.html
Briose americane,15 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/media/i/cart/2/115/11521732_briose-americane_1.jpg,https://lajumate.ro/briose-americane-11521732.html
Cafea boabe Bazzara Dodicigrancru| 250 g sau 1 kg,46 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/cafea-boabe-bazzara-dodicigrancru-250-g-sau-1-kg-10764146.html
Cafea boabe Bazzara Grancappucino| 1kg,141 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/cafea-boabe-bazzara-grancappucino-1kg-10762466.html
Coniac,30 LEI, Lompirt| Salaj,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/coniac-11040555.html
Vin  din struguri 2019,8 LEI, Piatra Neamt| Neamt,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/vin-din-struguri-2019-11189139.html
Tuica/rachiu,12 LEI, Targoviste| Dambovita,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/tuicarachiu-10818363.html
Vin din struguri,1 LEU, Brasov| Brasov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/produse-din-struguri-11317258.html
Tuica veche tinuta in butoi de lemn si palinca dublurafinata,10 LEI, Campulung| Arges,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/tuica-veche-tinuta-in-butoi-de-lemn-5217394.html
Ceai de lavanda,5 LEI, Tulcea| Tulcea,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/ceai-de-lavanda-9312896.html
Whisky passion,50 LEI, Ploiesti| Prahova,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/whisky-passion-10974515.html
Whisky william lawson's,50 LEI, Ploiesti| Prahova,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/whisky-william-lawsons-10974502.html
2 cutii de Scotch Whisky Ballantine's de 700 ml + 2 pahare,90 LEI, Ploiesti| Prahova,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/2-cutii-de-scotch-whisky-ballantines-de-700-ml-2-pahare-10960569.html
Tuica curata de pruna,14 LEI, Blidari| Dambovita,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/tuica-curata-de-pruna-8302159.html
Palinca si coniac de casa,50 LEI, Baia Mare| Maramures,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/palinca-si-coniac-de-casa-9721912.html
Oua de prepelita,9 LEI, Baia Mare| Maramures,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/oua-de-prepelita-11446370.html
Vin de tara,6 LEI, Drobeta Turnu Severin| Mehedinti,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/vin-de-tara-2900820.html
Rachiu,20 LEI, Brasov| Brasov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/rachiu-7514410.html
Tuica pruna,15 LEI, Drobeta Turnu Severin| Mehedinti,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/tuica-pruna-2891620.html
Porumb boabe .,8 LEI, Oradea| Bihor,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/porumb-boabe-11547630.html
Zahar stick 5g bax,5 LEI, Bucuresti| Bucuresti-Ilfov,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/zahar-stick-5g-bax-5986138.html
Pachete cadou "Craciun magic",80 LEI, Focsani| Vrancea,https://media1.lajumate.ro/svg/location_pointer_light_gray.svg,https://lajumate.ro/pachete-cadou-craciun-magic-9095689.html
